MATCH_DATE,HOME_TEAM,AWAY_TEAM,A Win,B Win,Home Win,H_PLUS_MINUS_LS,A_PLUS_MINUS_LS,H_AVG_ODDS_L5,H_PLUS_MINUS_L5,A_PLUS_MINUS_L5,A_AVG_ODDS_L5,LS_PPG_DIFF,LS_FGPCT_DIFF,LS_FTPCT_DIFF,LS_TPPCT_DIFF,LS_OFF_REB_DIFF,LS_ASSIST_DIFF,LS_STEALS_DIFF,LS_TURNOVERS_DIFF,LS_BLOCKS_DIFF,L5_PPG_DIFF,L5_FGPCT_DIFF,L5_FTPCT_DIFF,L5_TPPCT_DIFF,L5_OFF_REB_DIFF,L5_ASSIST_DIFF,L5_STEALS_DIFF,L5_TURNOVERS_DIFF,L5_BLOCKS_DIFF
2017-01-21,Orlando Magic,Milwaukee Bucks,2.40,1.63,1,-4.08,-8.89,75,-3.20,-1.80,157,4.33,0.05,0.02,0.03,-0.83,5.07,0.76,1.34,0.35,-2.60,-1.80,-5.20,-3.40,-0.20,-4.40,-0.40,-0.60,-0.40
2017-01-21,Memphis Grizzlies,Sacramento Kings,1.29,3.90,1,1.89,-1.16,-84,8.40,-4.20,124,-0.32,-0.04,-0.04,-0.02,-0.07,-2.65,0.58,0.28,0.00,7.80,-0.20,8.00,5.40,4.80,2.20,1.80,0.60,1.00
2017-01-21,New Orleans Pelicans,Brooklyn Nets,1.17,5.50,0,-2.33,-7.23,-121,7.60,-15.20,729,-1.10,-0.08,-0.09,-0.07,0.72,-1.96,1.08,-1.51,0.21,2.80,1.40,-2.60,1.80,0.40,1.40,1.20,-5.20,0.00
2017-01-21,Houston Rockets,Golden State Warriors,2.80,1.48,0,8.65,0.74,-372,6.60,7.20,-750,10.89,-0.04,-0.07,-0.01,-2.05,7.83,1.29,1.80,2.25,-3.60,-3.80,-10.60,-1.80,0.60,-6.20,-2.40,-5.60,1.40
2017-01-21,Atlanta Hawks,Chicago Bulls,1.59,2.50,1,2.84,2.46,-104,4.80,-2.20,278,-0.20,0.00,-0.04,-0.02,-0.40,4.02,1.76,2.89,1.09,6.00,0.60,-2.60,9.40,1.40,5.40,-0.20,0.80,0.20
2017-01-21,Dallas Mavericks,Utah Jazz,2.90,1.45,0,5.72,0.53,-33,-3.80,-4.20,4,-1.27,-0.03,-0.07,-0.03,-1.27,1.07,0.06,-1.21,-0.67,3.80,0.00,8.80,0.80,-4.40,-0.60,-0.40,-1.00,0.80
2017-01-21,Boston Celtics,Portland Trail Blazers,1.30,3.70,0,3.21,7.22,-392,4.20,-5.80,255,-4.46,0.02,0.09,0.02,-1.28,1.51,1.64,-1.56,-1.35,11.00,2.60,5.00,7.60,-1.40,4.80,-1.40,-3.00,-0.60
2017-01-21,Detroit Pistons,Washington Wizards,1.80,2.05,1,-2.58,-2.05,-133,2.00,-3.60,26,-4.51,-0.03,0.05,-0.03,0.87,-1.76,-1.43,-1.28,0.12,5.00,-0.40,-10.00,4.40,4.00,1.00,-2.60,-3.20,-1.00
2017-01-22,Charlotte Hornets,Brooklyn Nets,1.10,7.50,1,-6.92,-7.23,-129,13.00,-5.40,539,-0.07,-0.04,-0.06,-0.03,-0.10,-0.17,0.10,-0.25,0.05,-3.20,-0.80,1.20,-7.60,2.80,1.60,1.40,-3.80,3.00
2017-01-22,Atlanta Hawks,Philadelphia 76ers,1.17,5.50,1,2.84,-3.79,-95,5.80,0.20,332,-0.90,-0.05,-0.09,-0.05,-1.27,3.20,1.05,1.49,1.90,-1.60,3.60,-1.80,5.60,1.20,1.80,1.40,0.60,-2.40
2017-01-22,New York Knicks,Phoenix Suns,1.48,2.80,0,1.72,-2.27,12,-0.80,-9.00,421,0.99,-0.05,-0.20,-0.06,-0.55,-0.44,0.78,0.43,0.56,6.80,2.80,-5.20,2.80,1.00,3.20,-2.00,-0.80,0.80
2017-01-22,Miami Heat,Milwaukee Bucks,2.10,1.77,1,3.52,-8.89,57,-0.60,-9.00,99,6.16,0.02,-0.12,0.03,-1.96,4.47,1.41,-0.55,1.33,3.00,2.00,-6.00,6.00,-3.40,-4.60,-0.40,-1.80,-2.00
2017-01-22,Memphis Grizzlies,Houston Rockets,1.91,1.91,0,1.89,8.65,-176,12.20,3.80,-523,-11.14,0.04,0.14,0.00,0.38,-6.82,0.59,-0.65,-0.93,-9.20,1.40,7.20,11.00,0.00,-3.20,-1.20,-3.00,0.80
2017-01-22,Cleveland Cavaliers,San Antonio Spurs,1.63,2.40,0,-1.66,-10.13,-325,3.60,7.60,-376,4.35,0.01,0.08,0.04,1.75,1.34,-2.38,-2.60,-0.46,-4.00,-4.80,-10.40,-10.60,1.80,-1.40,1.60,1.80,-1.60
2017-01-22,Denver Nuggets,LA Clippers,1.50,2.75,1,-2.03,4.28,-121,0.80,-11.00,90,-3.62,-0.11,0.00,-0.09,0.35,-1.00,-1.80,-0.40,-1.85,17.80,8.00,8.40,4.60,-1.00,10.00,1.20,0.40,-1.20
2017-01-22,Utah Jazz,Indiana Pacers,1.33,3.50,1,0.53,1.71,-840,14.00,-7.20,70,2.89,-0.10,-0.18,-0.06,1.39,0.09,-2.15,-0.73,-0.21,-4.80,0.60,-22.00,1.40,0.60,-2.40,-3.60,-0.40,-0.40
2017-01-22,Chicago Bulls,Sacramento Kings,1.36,3.40,1,2.46,-1.16,-15,0.80,-3.40,205,0.25,-0.06,-0.02,-0.02,-1.76,-2.58,-1.19,-2.04,-0.04,7.40,-3.20,5.60,-0.40,8.60,1.40,0.40,1.60,1.00
2017-01-22,Orlando Magic,Golden State Warriors,9.00,1.07,0,-4.08,0.74,145,-3.80,9.80,-632,0.09,0.05,0.15,0.01,-2.11,3.38,1.00,1.57,0.77,-15.20,-4.40,-6.60,-1.00,3.80,-8.40,-3.40,-4.20,-0.40
2017-01-22,Dallas Mavericks,Los Angeles Lakers,1.40,3.10,1,5.72,-0.88,-28,-1.60,-18.40,434,-2.03,-0.06,-0.06,-0.02,-1.43,0.39,-3.07,-2.59,-1.21,-0.40,3.20,6.60,0.60,-3.20,1.00,-0.40,-0.80,1.40
2017-01-22,Toronto Raptors,Phoenix Suns,1.10,7.50,0,-5.97,-2.27,-681,8.60,-4.40,337,2.66,0.00,-0.07,0.01,1.13,0.31,2.15,3.80,-1.84,17.80,6.40,1.40,9.80,-2.00,1.60,0.40,-1.40,2.40
2017-01-23,Minnesota Timberwolves,Denver Nuggets,1.61,2.45,1,-3.54,-2.03,-3,5.00,-5.40,390,1.53,0.09,0.12,0.06,0.87,1.53,1.15,2.45,0.82,-13.00,1.80,4.80,-1.60,-2.40,-0.60,1.40,1.80,0.80
2017-01-24,Charlotte Hornets,Washington Wizards,1.40,3.10,0,-6.92,-2.05,-279,12.60,-1.80,-11,-7.67,-0.01,0.05,-0.01,-0.22,-2.13,-1.24,-1.11,-0.45,3.80,2.40,5.00,6.80,-2.40,-0.60,-1.40,0.00,2.00
2017-01-24,Brooklyn Nets,San Antonio Spurs,4.50,1.24,0,-7.23,-10.13,273,-14.80,9.20,-317,1.38,0.07,0.14,0.06,0.91,1.01,-0.87,-1.23,-1.95,-12.80,-7.80,-7.60,-14.60,0.00,-2.60,0.80,4.80,1.00
2017-01-24,Atlanta Hawks,LA Clippers,1.32,3.60,0,2.84,4.28,-186,7.80,-14.20,153,-2.62,-0.12,-0.05,-0.09,-0.50,2.08,0.23,1.68,0.48,6.40,5.00,-10.20,8.80,1.20,4.20,3.00,3.60,0.80
2017-01-24,Miami Heat,Golden State Warriors,6.50,1.13,1,3.52,0.74,129,0.20,10.60,-592,1.91,0.02,0.01,0.01,-3.23,2.79,1.66,-0.32,1.76,-15.60,-3.40,-13.80,2.80,-1.80,-11.20,-1.00,-5.80,-2.00
2017-01-24,Detroit Pistons,Sacramento Kings,1.33,3.50,0,-2.58,-1.16,-114,-1.00,-4.20,194,-0.09,-0.02,0.02,-0.01,1.05,-0.97,-0.75,0.58,-0.37,9.60,0.80,-4.80,-0.60,8.60,4.80,-2.40,2.00,-0.60
2017-01-24,Milwaukee Bucks,Houston Rockets,2.85,1.47,1,-8.89,8.65,-202,-1.60,7.20,-505,-15.13,0.04,0.20,-0.01,0.78,-9.51,-1.04,-1.57,-1.83,-12.60,1.40,-4.20,10.60,-1.20,-1.40,-0.20,-1.80,1.40
2017-01-24,New Orleans Pelicans,Cleveland Cavaliers,5.25,1.18,1,-2.33,-1.66,-204,0.40,-8.60,-152,-4.07,-0.02,-0.03,-0.06,-0.12,-2.29,2.60,-0.14,-1.29,4.60,1.60,-4.60,4.40,-1.40,6.20,1.00,-5.40,1.80
2017-01-24,Indiana Pacers,New York Knicks,1.42,3.00,0,1.71,1.72,-306,10.40,-2.80,234,2.84,0.10,0.21,0.10,0.51,1.04,2.44,1.61,-1.51,6.00,2.80,5.60,0.20,-2.80,1.20,2.20,-1.80,-2.00
2017-01-24,Utah Jazz,Oklahoma City Thunder,1.50,2.75,0,0.53,-4.13,-500,12.40,-6.80,189,5.85,-0.08,-0.10,-0.02,1.25,-1.63,-1.24,-0.70,-1.24,1.80,4.20,-14.20,8.80,-3.60,0.60,-2.40,-2.00,-0.40
2017-01-25,Toronto Raptors,San Antonio Spurs,1.74,2.15,0,-5.97,-10.13,-841,4.60,10.40,-376,3.72,0.02,0.07,0.03,1.87,-0.35,-0.54,0.61,-2.13,2.60,-1.60,5.00,-3.40,1.20,-6.60,2.00,1.00,1.00
2017-01-25,Philadelphia 76ers,LA Clippers,2.75,1.51,1,-3.79,4.28,154,3.60,-11.40,229,-1.72,-0.07,0.03,-0.03,0.77,-1.12,-0.81,0.19,-1.42,-8.60,-3.40,-8.60,-7.80,2.40,1.40,2.60,7.00,1.80
2017-01-25,Washington Wizards,Boston Celtics,1.87,1.95,1,-2.05,3.21,-399,9.40,0.00,60.8,1.39,0.06,0.00,0.06,-0.92,0.20,-0.10,1.93,0.06,-1.80,4.20,-0.40,13.60,1.20,2.60,-2.40,3.20,1.80
2017-01-25,Orlando Magic,Chicago Bulls,2.35,1.65,0,-4.08,2.46,278,-9.80,-2.00,278,-0.24,0.06,0.06,0.01,1.26,2.31,0.90,2.74,-0.51,0.20,0.80,-8.80,0.40,1.60,2.80,-0.20,-2.20,1.80
2017-01-25,Denver Nuggets,Utah Jazz,1.80,2.05,1,-2.03,0.53,-41,6.20,-1.00,-77,-4.17,0.02,0.09,-0.02,-2.58,0.52,-0.05,-1.58,-0.80,23.20,8.80,13.80,3.60,-3.20,12.40,0.80,0.20,-1.80
2017-01-25,Phoenix Suns,Minnesota Timberwolves,2.05,1.80,0,-2.27,-3.54,238,-0.40,-5.00,89,-4.09,-0.06,-0.04,-0.03,0.35,-2.73,-2.17,-2.18,1.14,6.20,3.00,5.20,4.00,2.00,-4.60,1.40,1.00,1.20
2017-01-26,Cleveland Cavaliers,Sacramento Kings,1.12,6.75,0,-1.66,-1.16,-384,2.80,-4.00,209,-0.21,-0.02,0.02,0.02,0.91,-0.84,-2.18,-0.38,0.50,6.60,1.40,-10.60,0.40,4.00,0.60,-1.00,4.40,-0.60
2017-01-26,Boston Celtics,Houston Rockets,2.55,1.57,1,3.21,8.65,-308,2.60,3.20,-521,-7.78,0.04,0.16,-0.02,1.55,-3.58,0.77,-1.01,-1.48,-1.40,-0.80,7.40,2.00,2.80,-0.20,-3.00,-3.60,1.00
2017-01-26,Brooklyn Nets,Miami Heat,2.25,1.69,0,-7.23,3.52,366,-18.00,-10.80,415,-5.02,0.06,0.18,0.04,1.69,-0.30,-1.03,2.17,-1.43,0.60,-1.60,2.60,-3.00,1.40,-1.20,0.40,3.20,-1.40
2017-01-26,Chicago Bulls,Atlanta Hawks,2.00,1.83,0,2.46,2.84,-91,0.00,3.60,-136,0.20,0.00,0.04,0.02,0.40,-4.02,-1.76,-2.89,-1.09,1.60,-1.40,6.60,2.60,4.60,-1.00,-1.00,0.20,-1.20
2017-01-26,Milwaukee Bucks,Philadelphia 76ers,1.11,7.00,0,-8.89,-3.79,-141,0.20,-3.60,332,-5.26,-0.04,-0.01,-0.05,1.23,-3.59,-0.56,0.00,-0.05,9.80,7.60,2.40,13.00,-0.80,2.00,2.80,-2.40,-0.40
2017-01-26,Memphis Grizzlies,Toronto Raptors,1.48,2.80,1,1.89,-5.97,-226,6.20,-12.60,-91,0.52,-0.03,-0.05,-0.03,-1.10,-0.12,0.92,-2.55,1.17,4.40,2.80,1.80,9.60,1.60,6.80,-0.60,2.00,0.00
2017-01-26,New Orleans Pelicans,Oklahoma City Thunder,2.05,1.80,0,-2.33,-4.13,-139,0.00,-9.40,248,-1.66,-0.06,-0.01,-0.03,0.78,-2.61,0.59,-1.57,-1.54,10.20,2.40,-2.60,12.00,-3.00,3.80,-2.40,-5.40,2.20
2017-01-26,Charlotte Hornets,Golden State Warriors,5.50,1.17,0,-6.92,0.74,-349,13.00,8.80,-683,-3.18,0.04,0.13,0.03,-1.64,2.32,0.73,1.61,0.38,-3.20,-3.20,7.40,4.60,0.20,-3.00,-0.40,-4.80,1.00
2017-01-26,Dallas Mavericks,New York Knicks,1.69,2.25,1,5.72,1.72,-56,6.60,-2.60,236,4.46,-0.03,-0.04,0.01,0.63,2.20,0.36,-0.33,-2.39,-5.80,-1.60,3.60,0.40,-1.60,-1.40,0.20,-3.00,-2.60
2017-01-26,Portland Trail Blazers,Los Angeles Lakers,1.27,4.10,1,7.22,-0.88,-137,6.20,-26.60,434,3.51,-0.03,0.00,-0.03,0.97,0.56,-2.59,-0.24,0.74,18.40,6.60,0.00,6.00,0.60,9.20,0.40,-1.00,2.80
2017-01-27,Oklahoma City Thunder,Dallas Mavericks,1.22,4.75,1,-4.13,5.72,-265,11.80,-3.20,423,-4.58,0.12,0.17,0.05,0.02,0.56,1.17,1.91,1.90,12.00,1.40,5.20,-6.40,2.80,-2.20,0.80,1.60,1.40
2017-01-27,Minnesota Timberwolves,Indiana Pacers,1.65,2.35,0,-3.54,1.71,14,6.80,-7.80,92.5,0.26,0.01,0.04,-0.01,-0.32,2.13,-1.05,0.15,-0.20,-3.00,0.20,-1.60,-8.60,2.20,3.80,-2.00,0.40,1.40
2017-01-27,Denver Nuggets,Phoenix Suns,1.34,3.45,1,-2.03,-2.27,-31,9.60,-1.00,357,2.55,-0.03,-0.08,-0.04,-1.23,1.20,1.02,-0.27,-1.96,13.00,7.60,-4.60,7.00,-4.80,11.60,-0.20,-0.60,0.20
2017-01-27,Utah Jazz,Los Angeles Lakers,1.06,10.00,1,0.53,-0.88,-380,11.00,-24.20,460,-0.76,-0.02,0.01,0.01,-0.15,-0.68,-3.13,-1.38,-0.55,11.40,7.00,-9.80,1.00,0.20,5.20,4.20,0.60,0.20
2017-01-28,Indiana Pacers,Sacramento Kings,1.54,2.65,1,1.71,-1.16,-320,7.20,-0.60,302,0.33,0.04,0.08,0.04,-0.13,-2.25,0.74,1.08,-0.28,5.40,3.20,1.60,2.60,-0.20,0.40,-1.00,2.20,1.00
2017-01-28,Cleveland Cavaliers,Brooklyn Nets,1.02,17.00,1,-1.66,-7.23,-504,0.80,-6.40,584,2.98,-0.06,-0.06,-0.02,0.84,0.33,-1.51,-1.37,1.50,-7.20,-1.60,-18.20,-10.00,4.80,-1.60,1.00,0.20,0.20
2017-01-28,Boston Celtics,Orlando Magic,1.30,3.70,1,3.21,-4.08,-225,3.00,-8.60,337,3.02,-0.05,-0.07,-0.03,1.60,0.86,1.06,-0.78,0.00,9.20,1.20,10.60,0.00,4.00,4.40,0.00,-1.20,1.40
2017-01-28,Toronto Raptors,Milwaukee Bucks,1.42,3.00,1,-5.97,-8.89,-891,5.60,-11.60,107,3.48,0.03,-0.01,0.04,0.70,2.81,0.71,3.47,-0.27,15.80,2.20,6.60,-2.40,-0.80,-6.60,0.80,-2.40,2.60
2017-01-28,New York Knicks,Charlotte Hornets,1.95,1.87,1,1.72,-6.92,-60,-1.00,-8.80,222,0.74,-0.06,-0.14,-0.07,-0.60,-1.94,-1.14,-1.27,2.18,3.60,5.00,-5.40,4.00,5.20,-1.00,0.20,1.00,0.40
2017-01-28,Philadelphia 76ers,Houston Rockets,3.50,1.33,0,-3.79,8.65,155,5.40,3.80,-524,-9.87,0.08,0.21,0.04,-0.45,-5.93,-0.48,-1.57,-1.78,-14.80,-3.80,0.00,-2.00,2.20,0.20,-1.80,0.00,2.20
2017-01-28,Chicago Bulls,Miami Heat,1.32,3.60,0,2.46,3.52,-91,-2.00,-11.20,330,-1.59,-0.04,0.08,-0.01,-0.14,-1.71,-1.56,-0.85,-0.48,3.40,-0.20,4.00,5.60,5.80,-1.80,1.20,-0.60,-1.40
2017-01-28,New Orleans Pelicans,San Antonio Spurs,3.65,1.31,1,-2.33,-10.13,-86,-4.20,11.20,-313,0.28,-0.01,0.05,-0.02,1.63,-0.95,0.21,-2.74,-1.74,-3.00,-6.00,-5.80,-1.00,2.60,-1.20,1.80,-0.80,2.20
2017-01-28,Atlanta Hawks,Washington Wizards,1.65,2.35,0,2.84,-2.05,-283,5.40,1.80,53,-4.37,-0.07,-0.03,-0.06,-2.34,0.66,-0.11,-1.00,1.53,-4.00,-0.60,-1.40,2.40,-0.40,0.20,0.40,1.00,0.20
2017-01-28,Portland Trail Blazers,Memphis Grizzlies,1.80,2.05,1,7.22,1.89,-185,5.00,-1.20,239,7.81,-0.03,-0.07,-0.03,2.45,1.73,-1.45,1.20,0.81,3.60,1.80,0.20,-1.60,-3.00,1.60,-3.60,-1.40,3.60
2017-01-29,Charlotte Hornets,Sacramento Kings,1.34,3.35,0,-6.92,-1.16,-232,8.80,-2.80,304,-3.25,0.00,0.02,0.01,-0.04,-1.34,-0.56,0.75,-0.94,1.60,-0.80,9.40,1.00,0.80,2.80,-1.20,-0.40,1.60
2017-01-29,Miami Heat,Detroit Pistons,2.30,1.67,1,3.52,-2.58,207,3.20,-10.60,310,1.93,-0.01,-0.12,0.00,-2.68,0.10,1.12,-1.76,0.80,3.00,2.20,-2.80,9.60,0.00,1.60,-1.80,0.40,-2.60
2017-01-29,Milwaukee Bucks,Boston Celtics,1.71,2.20,0,-8.89,3.21,-277,0.20,-4.40,63.8,-7.35,0.00,0.05,0.01,-0.77,-5.93,-1.82,-0.56,-0.35,0.60,2.80,-3.20,7.00,1.80,3.00,1.80,4.40,1.80
2017-01-29,Golden State Warriors,LA Clippers,1.09,8.50,1,0.74,4.28,-1436,15.80,-8.80,95,-2.74,-0.11,-0.11,-0.07,3.27,-3.02,-1.63,-0.04,-1.89,16.60,5.80,-5.00,0.20,-1.20,11.40,5.00,4.20,3.00
2017-01-29,Utah Jazz,Memphis Grizzlies,1.28,3.95,0,0.53,1.89,-720,11.00,0.00,285,3.54,-0.02,-0.05,0.01,1.33,0.50,-2.00,0.07,-0.48,-3.80,0.20,0.60,-4.20,-3.60,-2.60,-0.40,-2.00,2.00
2017-01-29,Phoenix Suns,Denver Nuggets,1.63,2.40,0,-2.27,-2.03,301,-2.40,-6.80,456,-2.55,0.03,0.08,0.04,1.23,-1.20,-1.02,0.27,1.96,-4.00,0.80,13.20,4.00,-1.40,-8.80,0.40,-0.60,-1.80
2017-01-29,Minnesota Timberwolves,Brooklyn Nets,1.15,6.00,1,-3.54,-7.23,-51,6.00,-3.40,850,3.77,0.01,0.04,-0.01,-0.51,1.06,0.35,0.23,0.52,-11.20,1.80,-2.20,-11.00,2.40,2.60,4.20,2.60,2.40
2017-01-29,Atlanta Hawks,New York Knicks,1.40,3.10,1,2.84,1.72,-282,0.60,-1.40,209,2.56,0.00,0.07,0.03,-1.52,4.73,2.27,1.39,-0.19,-1.00,-0.20,-9.60,4.20,-2.00,3.60,4.40,1.00,-2.00
2017-01-29,Cleveland Cavaliers,Oklahoma City Thunder,1.29,3.90,1,-1.66,-4.13,-1620,0.80,-5.60,249,2.42,-0.05,0.01,0.02,0.90,-0.32,-2.00,-1.43,-0.25,6.40,5.40,-16.60,6.00,-1.20,4.00,-2.80,-0.20,-2.20
2017-01-29,Indiana Pacers,Houston Rockets,2.50,1.59,1,1.71,8.65,-309,5.40,-0.20,-224,-10.49,0.12,0.26,0.06,0.32,-6.41,0.74,0.14,-1.21,-1.60,1.00,0.00,1.80,0.80,-3.20,0.40,-5.60,0.20
2017-01-29,New Orleans Pelicans,Washington Wizards,1.95,1.87,0,-2.33,-2.05,-9,0.00,5.80,104,-8.70,-0.05,0.02,-0.05,0.61,-3.92,-0.26,-2.38,-0.30,5.20,-0.60,-4.60,1.20,-0.60,-0.20,-0.80,-2.80,3.00
2017-01-29,Toronto Raptors,Orlando Magic,1.14,6.00,0,-5.97,-4.08,-895,7.20,-12.80,296,-0.85,-0.02,-0.04,0.02,1.53,-2.26,-0.05,2.13,-0.62,5.80,-0.40,5.40,-5.60,3.60,-5.60,1.80,-3.60,4.80
2017-01-30,Chicago Bulls,Philadelphia 76ers,1.33,3.50,1,2.46,-3.79,-173,-1.40,-1.80,347,-0.69,-0.05,-0.05,-0.03,-0.87,-0.82,-0.71,-1.40,0.81,-1.80,-0.60,-2.40,-3.20,3.40,-3.80,-1.20,-5.80,0.80
2017-01-30,San Antonio Spurs,Dallas Mavericks,1.10,7.50,0,-10.13,5.72,-1100,15.40,-3.60,138,-6.51,0.06,0.10,0.03,-0.83,-1.10,1.55,3.08,2.11,17.20,4.00,8.40,0.20,1.80,4.80,1.40,-1.80,2.40
2017-01-30,Portland Trail Blazers,Golden State Warriors,3.10,1.40,0,7.22,0.74,-156,3.80,11.00,-772,7.57,-0.02,0.00,-0.04,0.78,2.74,0.42,2.35,2.13,-4.60,-3.20,-0.40,-1.60,0.60,-3.00,-3.80,-3.60,-1.00
2017-01-30,Philadelphia 76ers,Sacramento Kings,2.30,1.67,1,-3.79,-1.16,183,4.20,1.00,293,0.94,-0.01,0.03,0.02,-0.89,-1.76,-0.48,-0.63,-0.85,-3.20,-1.00,0.60,-4.20,-2.20,2.40,0.40,5.20,4.00
2017-01-31,Miami Heat,Brooklyn Nets,1.27,4.10,1,3.52,-7.23,185,7.60,-5.00,860,5.02,-0.06,-0.18,-0.04,-1.69,0.30,1.03,-2.17,1.43,-9.60,0.00,-16.40,-1.80,3.20,-6.00,0.80,0.00,-0.60
2017-01-31,Minnesota Timberwolves,Orlando Magic,1.26,4.20,1,-3.54,-4.08,-144,8.20,-13.80,344,0.57,0.04,0.08,0.03,0.06,0.16,-0.02,0.52,0.08,5.80,1.80,7.20,0.80,2.80,2.40,3.20,-0.20,4.00
2017-01-31,Boston Celtics,Detroit Pistons,1.43,2.95,1,3.21,-2.58,-245,7.20,-13.40,250,3.12,-0.03,-0.04,-0.03,0.05,1.56,1.52,-0.65,-0.18,20.40,3.00,21.40,3.00,1.40,13.60,-0.20,0.20,-1.00
2017-01-31,Dallas Mavericks,Cleveland Cavaliers,2.65,1.54,1,5.72,-1.66,-42,9.60,-9.80,-178,2.16,-0.07,-0.18,-0.07,-0.92,-0.24,0.83,-0.48,-1.65,0.20,4.80,4.80,0.00,-2.60,3.00,0.60,-3.00,1.60
2017-01-31,Phoenix Suns,Memphis Grizzlies,2.50,1.59,0,-2.27,1.89,199,-3.80,-0.40,194,-3.18,0.03,0.12,0.02,-0.02,-0.19,-3.07,-1.24,0.67,4.60,-0.20,11.80,1.60,0.60,-2.80,-1.80,1.20,0.20
2017-02-01,Washington Wizards,New York Knicks,1.26,4.20,1,-2.05,1.72,-384,11.00,-1.80,277,6.93,0.07,0.10,0.08,0.82,4.07,2.38,2.39,-1.72,-0.80,5.80,0.20,9.00,-3.40,0.00,2.20,-0.40,-3.00
2017-02-01,Toronto Raptors,New Orleans Pelicans,1.30,3.70,1,-5.97,-2.33,-535,3.20,0.60,161,3.44,0.03,0.01,0.04,0.24,0.60,-0.75,3.36,-0.38,4.80,-0.60,9.80,-2.20,1.60,-3.60,0.80,-0.60,0.60
2017-02-01,Houston Rockets,Sacramento Kings,1.09,8.00,1,8.65,-1.16,-266,1.20,1.00,215,10.81,-0.09,-0.18,-0.03,-0.45,4.17,0.00,0.94,0.93,-0.20,-4.80,-1.20,-11.60,0.60,-2.40,-0.60,-3.60,2.00
2017-02-01,San Antonio Spurs,Oklahoma City Thunder,1.18,5.25,1,-10.13,-4.13,-1140,11.20,-9.60,332,-1.93,-0.05,-0.07,-0.02,-0.85,-1.66,0.38,1.17,0.20,16.40,9.60,2.80,11.40,-3.60,6.60,-1.00,-4.80,-1.40
2017-02-01,Portland Trail Blazers,Charlotte Hornets,1.56,2.60,1,7.22,-6.92,-80,3.60,-9.20,163,10.74,-0.07,-0.13,-0.07,2.42,0.42,-0.31,0.74,1.75,8.40,3.80,-6.00,3.20,0.60,2.60,0.20,-2.00,1.80
2017-02-01,Los Angeles Lakers,Denver Nuggets,1.91,1.91,1,-0.88,-2.03,-3.75,-0.60,-3.00,244,4.93,0.01,-0.10,0.01,2.74,0.16,3.18,2.95,1.35,-8.80,-3.40,0.40,-1.60,0.00,-0.40,2.60,-0.60,-1.60
2017-02-02,Orlando Magic,Indiana Pacers,2.30,1.67,0,-4.08,1.71,272,-7.60,-7.60,82.5,-0.32,-0.03,-0.04,-0.04,-0.37,1.97,-1.03,-0.37,-0.27,-7.00,-5.80,-10.40,-13.20,5.80,-1.00,-2.40,-2.40,0.60
2017-02-02,Cleveland Cavaliers,Minnesota Timberwolves,1.37,3.30,1,-1.66,-3.54,-1652,6.40,-4.40,102,-0.79,-0.07,-0.10,0.00,1.35,-0.73,-1.87,-1.60,0.97,10.80,1.40,-14.60,2.40,-1.20,2.80,1.40,0.80,1.80
2017-02-02,Boston Celtics,Toronto Raptors,1.40,3.10,1,3.21,-5.97,-247,6.00,-7.40,-98,3.87,-0.04,-0.03,-0.05,0.07,3.12,1.11,-2.91,0.62,17.40,5.00,11.00,6.00,-0.20,13.00,-0.80,2.60,0.20
2017-02-02,Brooklyn Nets,New York Knicks,2.30,1.67,0,-7.23,1.72,327,-14.60,-2.00,251,-0.67,0.10,0.21,0.10,0.71,2.11,1.04,1.52,-2.23,-10.60,-0.40,-1.80,-4.60,-8.60,-1.60,0.00,1.20,-0.80
2017-02-02,Miami Heat,Atlanta Hawks,1.77,2.10,1,3.52,2.84,58,8.00,3.60,-180,1.79,0.03,-0.04,0.03,0.54,-2.31,-0.20,-2.04,-0.61,-0.60,4.00,-7.20,4.80,-1.40,-5.40,0.00,0.40,-0.60
2017-02-02,Detroit Pistons,New Orleans Pelicans,1.31,3.65,1,-2.58,-2.33,-143,3.00,2.00,171,4.19,0.02,0.03,0.03,0.26,2.16,-1.17,1.10,0.42,10.40,3.20,2.00,-0.40,5.00,6.40,-2.80,0.80,-2.80
2017-02-02,Dallas Mavericks,Philadelphia 76ers,1.29,3.80,1,5.72,-3.79,-30,14.00,-6.40,418,1.01,-0.09,-0.19,-0.07,0.88,0.67,-0.87,-0.23,-0.30,2.60,1.60,9.40,-4.40,-2.20,-4.60,0.60,-8.00,-1.20
2017-02-02,Denver Nuggets,Memphis Grizzlies,2.50,1.59,0,-2.03,1.89,-139,16.60,5.00,127,-0.63,0.00,0.04,-0.01,-1.25,1.02,-2.04,-1.51,-1.29,16.20,4.80,1.80,-0.60,1.00,10.00,-1.20,-0.80,1.60
2017-02-02,Utah Jazz,Milwaukee Bucks,1.29,3.80,1,0.53,-8.89,-652,3.00,-15.20,57,7.54,-0.02,-0.12,0.01,0.93,3.19,-0.37,0.98,0.42,8.00,3.00,4.00,-4.20,-4.20,-1.60,0.00,-3.60,-0.40
2017-02-02,Phoenix Suns,LA Clippers,2.30,1.67,0,-2.27,4.28,205,-6.60,-12.80,170,-6.17,-0.07,0.08,-0.05,1.57,-2.21,-2.82,-0.13,0.11,0.20,-0.60,9.60,-14.80,2.20,-6.60,2.40,1.80,0.40
